,secID,tradeDate,ticker,ChgPct,Close,DownPct,LimitDownPct,LimitUpPct,MA5,MA10,MA20,MA60,MA120,MACD,DIFF,DEA,PB1,PB2,PE1,PE2,RSI12,TurnoverValue,TurnoverVol,UpPct,updateTime
602,000001.ZICN,2017-06-26,000001,0.8731,3185.4439,9.262,0.0,0.6024,3157.3991,3147.1439,3134.4778,3151.9943,3171.0648,11.6973,10.6547,4.8061,1.5623,3.8447,15.5648,67.86,65.4272,1.98475375822e+11,17357921100,83.5843,2019-04-02 21:17:46
603,000001.ZICN,2017-06-27,000001,0.1806,3191.1969,38.0451,0.0,0.3759,3167.6358,3150.8893,3138.5347,3150.9651,3171.6367,13.6847,13.359,6.5166,1.5657,3.8518,15.5986,68.0454,66.6609,1.6614254499e+11,14820119800,50.5263,2019-04-02 21:17:46
604,000001.ZICN,2017-06-28,000001,-0.5639,3173.2014,70.3231,0.0,0.0751,3171.0337,3155.142,3141.3359,3149.8299,3172.1245,11.7974,13.89,7.9913,1.5576,3.8316,15.5178,67.5059,59.4249,1.60989773979e+11,14651672000,22.0135,2019-04-02 21:17:46
605,000001.ZICN,2017-06-29,000001,0.4683,3188.0625,26.9317,0.0,0.4501,3179.1555,3160.6996,3145.6079,3149.4603,3172.8398,11.747,15.3332,9.4597,1.5661,3.8488,15.6006,67.698,63.0394,1.45276738881e+11,12875547000,62.4156,2019-04-02 21:17:46
606,000001.ZICN,2017-06-30,000001,0.1369,3192.4269,41.5292,0.0,0.2249,3186.0663,3167.6257,3149.9522,3148.9589,3173.6425,11.4843,16.6374,10.8952,1.5654,3.8742,15.5934,67.7678,64.0649,1.38796233756e+11,12146454300,47.8261,2019-04-02 21:17:46
607,000001.ZICN,2017-07-03,000001,0.1092,3195.9116,22.5468,0.0,0.2996,3188.1599,3172.7795,3155.165,3147.719,3174.4115,10.9637,17.7475,12.2657,1.5664,3.9057,15.6037,67.5301,64.9129,1.5341248281e+11,14030571700,68.4644,2019-04-02 21:17:46
608,000001.ZICN,2017-07-04,000001,-0.4101,3182.8039,63.5479,0.0749,0.1497,3186.4813,3177.0585,3159.1989,3146.0823,3174.8021,8.166,17.3694,13.2864,1.5601,3.9077,15.5409,68.2333,59.1821,1.5777503496e+11,14111496700,27.1707,2019-04-02 21:17:46
609,000001.ZICN,2017-07-05,000001,0.7644,3207.1342,13.9865,0.0748,0.374,3193.2678,3182.1507,3162.5393,3144.7576,3175.205,8.8475,18.8161,14.3924,1.5721,3.9419,15.6601,68.763,65.3725,1.69670470269e+11,14829648300,76.5894,2019-04-02 21:17:46
610,000001.ZICN,2017-07-06,000001,0.1656,3212.444,52.2422,0.0,0.7474,3198.1441,3188.6498,3165.6449,3143.8085,3175.5969,9.2262,20.1587,15.5456,1.5752,3.9552,15.6908,68.267,66.5792,1.98341702789e+11,17580928700,38.4155,2019-04-02 21:17:46
611,000001.ZICN,2017-07-07,000001,0.1716,3217.9567,31.8386,0.0,1.1211,3203.2501,3194.6582,3168.6227,3142.625,3176.1272,9.4,21.4206,16.7206,1.5771,3.9859,15.7096,68.7896,67.8482,1.98701265124e+11,17671541600,58.7444,2019-04-02 21:17:46
612,000001.ZICN,2017-07-10,000001,-0.1655,3212.6319,55.9373,0.5228,0.2987,3206.5941,3197.377,3172.2604,3141.605,3176.4722,8.0317,21.7405,17.7246,1.5765,3.9484,15.7016,68.3908,65.238,2.21215899648e+11,19892801000,34.578,2019-04-02 21:17:46
613,000001.ZICN,2017-07-11,000001,-0.2986,3203.0375,71.8121,0.1491,0.2983,3210.6409,3198.5611,3174.7252,3140.3896,3176.8169,5.2053,20.9779,18.3753,1.5744,3.905,15.6797,67.6387,60.6515,2.04371024596e+11,18783726200,20.3579,2019-04-02 21:17:46
614,000001.ZICN,2017-07-12,000001,-0.1715,3197.5439,55.5887,0.0745,0.2235,3208.7228,3200.9953,3178.0687,3139.5809,3177.3235,2.1246,19.7032,18.6408,1.5727,3.9057,15.662,67.5057,58.1001,2.0155488424e+11,18690088000,36.2891,2019-04-02 21:17:46
615,000001.ZICN,2017-07-13,000001,0.6448,3218.1632,39.5678,0.0,0.5216,3209.8666,3204.0054,3182.3525,3139.5142,3178.1474,2.3742,20.1247,18.9376,1.5838,3.9107,15.7726,67.5969,64.2567,2.10592258035e+11,19530361100,50.149,2019-04-02 21:17:46
616,000001.ZICN,2017-07-14,000001,0.1322,3222.4168,58.4512,0.0,0.4468,3210.7587,3207.0044,3187.315,3139.9426,3179.0612,2.6038,20.565,19.2631,1.5867,3.8877,15.7997,67.2025,65.4008,1.72668997444e+11,16012677300,31.2733,2019-04-02 21:17:46
617,000001.ZICN,2017-07-17,000001,-1.426,3176.4648,87.3512,17.9315,0.2232,3203.5252,3205.0597,3188.9196,3140.0389,3179.6699,-3.6051,17.0099,18.8125,1.5711,3.6827,15.6437,64.9026,47.4871,2.73418773877e+11,26620527400,6.3988,2019-04-02 21:17:46
618,000001.ZICN,2017-07-18,000001,0.3495,3187.5672,22.6935,0.2976,1.4137,3200.4312,3205.536,3191.2973,3140.2966,3180.3265,-6.2337,14.9164,18.0332,1.5742,3.7168,15.6751,64.8231,51.023,1.95177292208e+11,19062306000,69.0476,2019-04-02 21:17:46
619,000001.ZICN,2017-07-19,000001,1.3618,3230.9762,9.8885,0.1487,2.0818,3207.1176,3207.9202,3195.0355,3141.2604,3181.3095,-2.3428,16.569,17.7404,1.5945,3.7678,15.8771,65.8121,61.9507,2.68948956895e+11,27242072600,82.0074,2019-04-02 21:17:46
620,000001.ZICN,2017-07-20,000001,0.4299,3244.8647,37.5929,0.2972,1.0401,3212.4579,3211.1623,3199.9061,3143.1826,3182.5059,1.668,18.7829,17.9489,1.6013,3.7962,15.9441,66.0329,64.6997,2.45370040987e+11,23210839200,51.9316,2019-04-02 21:17:46
621,000001.ZICN,2017-07-21,000001,-0.2121,3237.9817,51.263,0.2229,0.7429,3215.5709,3213.1648,3203.9115,3144.9062,3183.4629,2.8886,19.7543,18.31,1.597,3.79,15.8996,65.9624,62.2675,2.21048890523e+11,20600325100,39.0045,2019-04-02 21:17:46
622,000001.ZICN,2017-07-24,000001,0.3897,3250.5989,27.1715,0.1485,1.1136,3230.3977,3216.9615,3207.1692,3146.7354,3184.4114,4.7788,21.2967,18.9073,1.605,3.8286,15.9759,66.481,64.9057,2.490144706e+11,23305639900,63.4744,2019-04-02 21:17:46
623,000001.ZICN,2017-07-25,000001,-0.2126,3243.6894,63.3531,0.0742,0.7418,3241.6222,3221.0267,3209.7939,3148.2604,3185.2542,4.4864,21.7113,19.4681,1.6044,3.8211,15.968,66.2812,62.3033,2.12433840599e+11,20557387300,28.4866,2019-04-02 21:17:46
624,000001.ZICN,2017-07-26,000001,0.1229,3247.6748,55.8191,0.0,0.593,3244.9619,3226.0398,3213.5175,3149.8107,3186.0719,4.2216,22.1066,19.9958,1.608,3.8175,16.0021,66.1902,63.2309,2.27876795523e+11,21354200500,35.5819,2019-04-02 21:17:46
625,000001.ZICN,2017-07-27,000001,0.0649,3249.7814,23.1282,0.1483,0.3706,3245.9452,3229.2016,3216.6035,3151.5785,3186.827,3.7387,22.3325,20.4631,1.6078,3.8668,16.0014,66.748,63.7454,2.42085939021e+11,22848594500,69.3106,2019-04-02 21:17:46
626,000001.ZICN,2017-07-28,000001,0.1064,3253.2404,53.7435,0.0741,0.8154,3248.997,3232.284,3219.6442,3153.5434,3187.7693,3.3083,22.5308,20.8767,1.6105,3.8621,16.0171,66.6585,64.6318,1.97369859199e+11,18222688000,36.1008,2019-04-02 21:17:46
627,000001.ZICN,2017-07-31,000001,0.6083,3273.0283,32.2963,0.0,1.5556,3253.4829,3241.9403,3223.5,3155.9711,3188.7363,5.0101,24.008,21.503,1.6189,3.8912,16.0984,67.1924,69.314,2.525384368e+11,24603944000,58.1481,2019-04-02 21:17:46
628,000001.ZICN,2017-08-01,000001,0.5991,3292.6383,46.3018,0.2219,0.5178,3263.2726,3252.4474,3228.9917,3159.1311,3189.8992,7.925,26.4561,22.4936,1.631,3.8987,16.2071,67.0795,73.156,2.54698821065e+11,23719459400,43.4172,2019-04-02 21:17:46
629,000001.ZICN,2017-08-02,000001,-0.2303,3285.0568,71.2491,0.2217,0.7391,3270.749,3257.8555,3232.8878,3162.5718,3190.8832,7.9588,27.4678,23.4884,1.6296,3.8603,16.209,67.2546,69.4867,2.77898168568e+11,26673062800,20.9165,2019-04-02 21:17:46
630,000001.ZICN,2017-08-03,000001,-0.3692,3272.9286,35.5244,0.0739,1.3294,3275.3785,3260.6619,3235.9121,3165.7785,3191.6311,5.5864,26.98,24.1867,1.6229,3.8729,16.1418,67.6215,63.894,2.41044910369e+11,23327700400,56.13,2019-04-02 21:17:46
631,000001.ZICN,2017-08-04,000001,-0.3314,3262.0809,60.5166,0.1476,1.2546,3277.1466,3263.0718,3238.1183,3169.2668,3192.176,1.9811,25.4249,24.4344,1.6177,3.8706,16.0897,67.6283,59.2416,2.84201776471e+11,27590634000,30.7749,2019-04-02 21:17:46
632,000001.ZICN,2017-08-07,000001,0.5327,3279.4566,25.5351,0.0738,1.107,3278.4322,3265.9576,3241.4595,3172.8994,3192.6978,1.3897,25.3029,24.6081,1.6254,3.8958,16.1677,68.3331,63.8422,2.30169180641e+11,23117337900,65.5351,2019-04-02 21:17:46
633,000001.ZICN,2017-08-08,000001,0.0737,3281.8728,48.8561,0.1476,0.6642,3276.2791,3269.7759,3245.4013,3176.2054,3193.2306,0.8059,25.1118,24.7088,1.6271,3.8976,16.1808,68.423,64.4509,2.53831285581e+11,25204353700,41.3284,2019-04-02 21:17:46
634,000001.ZICN,2017-08-09,000001,-0.192,3275.573,45.4613,0.0738,1.1808,3274.3824,3272.5657,3249.3027,3179.2945,3193.7522,-0.8569,24.1733,24.6017,1.6208,3.9077,16.1179,68.5942,61.5058,2.36156580501e+11,23559790700,45.5351,2019-04-02 21:17:46
635,000001.ZICN,2017-08-10,000001,-0.422,3261.7494,69.4465,0.2952,0.4428,3272.1465,3273.7625,3251.482,3181.7742,3194.02,-4.0671,22.0598,24.0933,1.6137,3.8398,16.0464,68.4264,55.4414,2.50317812626e+11,24068462200,23.9114,2019-04-02 21:17:46
636,000001.ZICN,2017-08-11,000001,-1.6313,3208.5413,77.4503,2.0634,0.2211,3261.4386,3269.2926,3250.7883,3183.5092,3194.0738,-13.0966,15.908,22.4562,1.5889,3.7836,15.7968,67.1942,39.2085,2.64549746384e+11,26296299500,15.2542,2019-04-02 21:17:46
637,000001.ZICN,2017-08-14,000001,0.8982,3237.3602,7.8056,0.0736,0.6627,3253.0193,3265.7258,3253.833,3185.9629,3194.0522,-14.8007,13.2058,20.6062,1.6023,3.8539,15.9244,68.1429,48.1744,2.06734893135e+11,19034679600,85.7879,2019-04-02 21:17:46
638,000001.ZICN,2017-08-15,000001,0.4294,3251.2617,38.7785,0.2943,0.8094,3246.8971,3261.5881,3257.0178,3188.6401,3194.035,-13.6943,12.0472,18.8944,1.6116,3.8654,16.0124,68.3895,51.907,2.02491623296e+11,18229799700,50.7726,2019-04-02 21:17:46
639,000001.ZICN,2017-08-16,000001,-0.148,3246.4512,35.5621,0.2204,0.5143,3241.0728,3257.7276,3257.7915,3191.4863,3193.9119,-13.2415,10.6185,17.2392,1.6086,3.8873,15.9881,68.15,50.5331,1.99355682703e+11,17685205100,55.327,2019-04-02 21:17:46
640,000001.ZICN,2017-08-17,000001,0.677,3268.4298,22.5569,0.0,0.7348,3242.4088,3257.2777,3258.9698,3194.9277,3194.054,-9.7726,11.1313,16.0176,1.6187,3.9106,16.089,69.5276,56.2984,2.27151694133e+11,20362255100,68.9199,2019-04-02 21:17:46
641,000001.ZICN,2017-08-18,000001,0.009,3268.7243,54.8861,0.147,0.8082,3254.4454,3257.942,3260.5069,3198.3385,3194.1815,-7.3405,11.4298,15.1001,1.6176,3.8826,16.0525,70.4446,56.3727,2.17291780358e+11,19112248300,36.5173,2019-04-02 21:17:46
642,000001.ZICN,2017-08-21,000001,0.5562,3286.9055,20.9098,0.0,0.807,3264.3545,3258.6869,3262.3222,3201.3231,3194.6668,-3.3861,12.9837,14.6768,1.626,3.9278,16.1168,69.9477,60.8564,2.09073150124e+11,18612248300,70.2128,2019-04-02 21:17:46
643,000001.ZICN,2017-08-22,000001,0.101,3290.2257,67.522,0.0,0.6598,3272.1473,3259.5222,3264.649,3204.3259,3195.0709,-0.5739,14.3181,14.6051,1.6293,3.9073,16.1304,69.2128,61.6417,2.22388129526e+11,18653799100,24.4868,2019-04-02 21:17:46
644,000001.ZICN,2017-08-23,000001,-0.0766,3287.7049,61.9048,0.0733,0.4396,3280.398,3260.7354,3266.6506,3207.168,3195.4107,0.6308,14.9993,14.6839,1.6299,3.8784,16.1272,68.7355,60.6342,2.03882914464e+11,17983220800,29.7436,2019-04-02 21:17:46
645,000001.ZICN,2017-08-24,000001,-0.4925,3271.5117,66.1786,0.0,0.6589,3281.0144,3261.7116,3267.7371,3209.9828,3195.7564,-0.9818,14.0703,14.5612,1.6227,3.8392,16.0193,68.234,54.4024,1.86221710502e+11,16346893700,25.9883,2019-04-02 21:17:46
646,000001.ZICN,2017-08-25,000001,1.8343,3331.5221,8.1931,0.0732,1.2436,3293.574,3274.0097,3271.6512,3213.7492,3196.6998,5.4529,17.9692,15.2428,1.6548,3.8748,16.3628,68.8353,67.787,2.27089973153e+11,20583948200,84.9305,2019-04-02 21:17:46
647,000001.ZICN,2017-08-28,000001,0.9344,3362.6514,11.9971,0.1463,1.7557,3308.7232,3286.5388,3276.1323,3218.2658,3197.773,12.8954,23.3024,16.8547,1.6697,3.9249,16.418,68.0553,72.3757,3.05271489427e+11,25746143800,81.0534,2019-04-02 21:17:46
648,000001.ZICN,2017-08-29,000001,0.0766,3365.2261,52.3775,0.0732,0.8778,3323.7232,3297.9353,3279.7617,3222.6508,3198.7965,16.9056,27.4207,18.9679,1.6695,3.9061,16.4083,65.9838,72.7262,2.68867695648e+11,21950453500,38.9173,2019-04-02 21:17:46
649,000001.ZICN,2017-08-30,000001,-0.0475,3363.6266,44.7368,0.2193,1.0234,3338.9076,3309.6528,3283.6902,3226.3725,3199.8212,17.9829,30.2072,21.2158,1.6673,3.8874,16.3385,65.8425,72.1061,2.78793599929e+11,24686331200,46.4912,2019-04-02 21:17:46
650,000001.ZICN,2017-08-31,000001,-0.0837,3360.8103,37.1804,0.0,1.3148,3356.7673,3318.8909,3288.0843,3229.8804,3201.0217,16.9691,31.8214,23.3369,1.6675,3.9139,16.1422,66.5745,70.9442,2.69068341126e+11,23441978100,53.6888,2019-04-02 21:17:46
651,000001.ZICN,2017-09-01,000001,0.1877,3367.1194,40.919,0.0,1.3129,3363.8868,3328.7304,3293.3362,3233.3591,3202.3081,15.8238,33.2268,25.3149,1.6689,3.9481,16.154,66.2037,72.0451,3.13627017459e+11,28249758400,51.3494,2019-04-02 21:17:46
652,000001.ZICN,2017-09-04,000001,0.3702,3379.583,48.7609,0.2915,0.5102,3367.2731,3337.9981,3298.3425,3237.3542,3203.4961,15.4057,34.9435,27.2406,1.6768,3.9643,16.2303,66.3989,74.1554,2.95465961923e+11,26742784900,43.2216,2019-04-02 21:17:46
653,000001.ZICN,2017-09-05,000001,0.1401,3384.317,54.4064,0.1457,0.437,3371.0913,3347.4072,3303.4647,3241.1971,3204.7043,14.4436,36.2679,29.0461,1.682,3.97,16.2806,66.2548,74.9393,2.45553779456e+11,21655294600,37.0721,2019-04-02 21:17:46
654,000001.ZICN,2017-09-06,000001,0.0317,3385.3888,48.69,0.0,0.7278,3375.4437,3357.1756,3308.9555,3245.4423,3205.9012,12.6906,36.9777,30.6324,1.6815,3.9785,16.275,66.3943,75.1256,2.61139655114e+11,22909078500,43.1587,2019-04-02 21:17:46
655,000001.ZICN,2017-09-07,000001,-0.5876,3365.4974,60.8,0.0727,0.5818,3376.3811,3366.5742,3314.1429,3249.3258,3206.7059,7.8292,35.5256,31.611,1.6719,3.973,16.1819,66.955,65.2958,2.64026464962e+11,22111868500,30.9091,2019-04-02 21:17:46
656,000001.ZICN,2017-09-08,000001,-0.0076,3365.2426,43.532,0.0,0.7994,3376.0058,3369.9463,3321.978,3253.3604,3207.7709,3.7629,33.9628,32.0814,1.6718,3.9902,16.1809,66.3795,65.1767,2.35140014895e+11,19840518400,47.1657,2019-04-02 21:17:46
657,000001.ZICN,2017-09-11,000001,0.3321,3376.4188,23.9099,0.0727,0.9448,3375.3729,3371.323,3328.9309,3257.2278,3208.8176,1.8584,33.2429,32.3137,1.6759,4.026,16.2208,66.9953,67.9736,2.56860339071e+11,21901101900,67.9506,2019-04-02 21:17:46
658,000001.ZICN,2017-09-12,000001,0.0909,3379.488,63.1541,0.218,0.3634,3374.4071,3372.7492,3335.3422,3261.2191,3209.7999,0.3699,32.5449,32.3599,1.678,4.0101,16.2411,67.5049,68.7261,3.24762365178e+11,27291031900,28.7064,2019-04-02 21:17:46
659,000001.ZICN,2017-09-13,000001,0.1379,3384.147,35.0291,0.1453,0.7267,3374.1588,3374.8012,3342.227,3265.018,3210.9577,-0.5779,31.9987,32.2877,1.6796,4.0235,16.2561,67.8483,69.8973,2.28886469321e+11,19455071500,55.2326,2019-04-02 21:17:46
660,000001.ZICN,2017-09-14,000001,-0.3759,3371.4256,57.3401,0.1453,0.6541,3375.3444,3375.8628,3347.3768,3268.7509,3211.9816,-3.3541,30.1914,31.8684,1.6715,4.034,16.1782,67.7621,62.8822,2.55640313101e+11,22130648700,34.9564,2019-04-02 21:17:46
661,000001.ZICN,2017-09-15,000001,-0.5282,3353.6192,58.3152,0.3631,0.5084,3373.0197,3374.5127,3351.6216,3272.0133,3212.6831,-7.7721,27.0109,30.8969,1.6629,4.0193,16.0942,68.1289,54.526,2.52850775075e+11,21976581600,34.4227,2019-04-02 21:17:46
662,000001.ZICN,2017-09-18,000001,0.2755,3362.8587,29.8258,0.7257,0.4354,3370.3077,3372.8403,3355.4192,3274.9702,3213.4823,-9.5179,24.9482,29.7072,1.6661,4.0267,16.1249,67.5674,57.7073,2.26012314446e+11,19031967600,60.0145,2019-04-02 21:17:46
663,000001.ZICN,2017-09-19,000001,-0.1788,3356.8446,57.2154,0.0725,0.6526,3365.779,3370.0931,3358.7502,3277.731,3214.3481,-11.4225,22.5681,28.2794,1.6642,4.0253,16.1064,67.3549,54.9763,2.19222718054e+11,19112969100,34.7353,2019-04-02 21:17:46
664,000001.ZICN,2017-09-20,000001,0.2726,3365.9959,27.1739,0.0725,0.8696,3362.1488,3368.1538,3362.6647,3280.9443,3215.3871,-11.365,21.1762,26.8587,1.6682,4.0609,16.1449,67.866,58.2557,2.24461501678e+11,19219666100,62.8261,2019-04-02 21:17:46
665,000001.ZICN,2017-09-21,000001,-0.2431,3357.8123,72.4113,0.2172,0.4345,3359.4261,3367.3853,3366.9797,3283.7734,3216.6169,-12.2675,19.1916,25.3253,1.6675,4.0266,16.1382,67.2285,54.3908,2.30960246082e+11,19744869500,20.6372,2019-04-02 21:17:46
666,000001.ZICN,2017-09-22,000001,-0.1573,3352.5294,61.1433,0.0724,0.8683,3359.2082,3366.114,3368.0301,3286.4418,3217.7003,-13.3261,16.9965,23.6595,1.6665,4.0148,16.128,69.1713,51.9631,2.05894211305e+11,17923400700,31.4038,2019-04-02 21:17:46
667,000001.ZICN,2017-09-25,000001,-0.3275,3341.5487,73.3189,0.7954,0.5061,3354.9462,3362.6269,3366.975,3288.8691,3218.294,-15.124,14.207,21.769,1.6644,3.9882,16.1069,68.1927,47.1872,2.02384113331e+11,16962129300,20.4628,2019-04-02 21:17:46
668,000001.ZICN,2017-09-26,000001,0.0609,3343.5826,44.5087,0.6503,0.289,3352.2938,3359.0364,3365.8928,3291.5487,3218.8155,-15.5954,12.0219,19.8196,1.6649,3.9732,16.1116,68.0617,48.1502,1.58961113153e+11,13262859500,47.3988,2019-04-02 21:17:46
669,000001.ZICN,2017-09-27,000001,0.0505,3345.2717,26.8592,0.2166,0.9386,3348.1489,3355.1489,3364.9751,3293.851,3219.3043,-15.2191,10.3077,17.9172,1.6642,4.0055,16.1046,68.4604,48.9927,1.68961433605e+11,14308694500,63.2491,2019-04-02 21:17:46
670,000001.ZICN,2017-09-28,000001,-0.1683,3339.6421,65.9928,0.0722,0.4332,3344.5149,3351.9705,3363.9166,3295.971,3219.8897,-15.2307,8.3981,16.0134,1.6618,3.9928,16.0809,68.8316,46.2596,1.819232687e+11,14944430000,27.0036,2019-04-02 21:17:46
671,000001.ZICN,2017-09-29,000001,0.2785,3348.9431,22.0058,0.2165,0.4329,3343.7976,3351.5029,3363.0078,3298.1541,3220.3895,-13.5443,7.5482,14.3204,1.6659,4.0149,16.1207,69.2492,51.1694,1.75872299979e+11,14486244300,69.5527,2019-04-02 21:17:46
672,000001.ZICN,2017-10-09,000001,0.7595,3374.3781,16.0779,0.2163,1.0094,3350.3635,3352.6548,3362.7476,3300.8499,3221.2274,-8.7921,8.8253,13.2214,1.6782,4.0575,16.2394,69.1301,61.6279,2.25472772624e+11,19173605700,77.217,2019-04-02 21:17:46
673,000001.ZICN,2017-10-10,000001,0.2552,3382.9879,24.2249,0.0,1.0094,3358.2446,3355.2692,3362.6811,3303.849,3222.1193,-4.4947,10.4122,12.6595,1.6825,4.1189,16.2816,68.9867,64.4403,2.3014398214e+11,17942384100,68.8536,2019-04-02 21:17:46
674,000001.ZICN,2017-10-11,000001,0.1565,3388.2838,54.3228,0.3602,0.4323,3366.847,3357.498,3362.8259,3307.028,3223.3045,-1.1205,11.9592,12.5195,1.686,4.1039,16.3139,69.5723,66.1072,2.30286645781e+11,18147670400,37.536,2019-04-02 21:17:46
675,000001.ZICN,2017-10-12,000001,-0.0645,3386.1,61.8705,0.0719,0.6475,3376.1386,3360.3267,3363.856,3309.827,3224.6706,0.5462,12.8608,12.5877,1.6858,4.1148,16.31,69.3681,64.742,2.00772009746e+11,16180938000,31.3669,2019-04-02 21:17:46
676,000001.ZICN,2017-10-13,000001,0.1306,3390.5233,30.5536,0.0,1.5816,3384.4546,3364.1261,3365.12,3312.6288,3226.2857,1.8972,13.7735,12.8249,1.6881,4.1624,16.33,69.7052,66.2807,1.80167541589e+11,13995476400,61.2509,2019-04-02 21:17:46
677,000001.ZICN,2017-10-16,000001,-0.3555,3378.4704,78.8793,0.3592,0.7184,3385.2731,3367.8183,3365.2226,3315.9955,3228.0172,0.8723,13.3701,12.9339,1.6853,4.1004,16.2868,69.105,58.6697,2.20933177154e+11,17433062000,15.4454,2019-04-02 21:17:46
678,000001.ZICN,2017-10-17,000001,-0.1903,3372.0407,45.0826,0.0718,0.7179,3383.0836,3370.6641,3364.8503,3319.0701,3229.6834,-0.8723,12.3888,12.8249,1.6818,4.1247,16.2505,69.4312,54.9946,1.59445922742e+11,12538172500,45.0108,2019-04-02 21:17:46
679,000001.ZICN,2017-10-18,000001,0.2892,3381.7937,68.5796,0.2152,0.2152,3381.7856,3374.3163,3364.7326,3321.5837,3231.4221,-0.909,12.2567,12.7113,1.6892,4.0842,16.3242,68.7962,59.2215,1.92313626211e+11,15722879100,24.7489,2019-04-02 21:17:46
680,000001.ZICN,2017-10-19,000001,-0.3437,3370.1721,73.6918,0.4301,0.4301,3378.6,3377.3693,3364.6699,3323.6722,3233.4274,-2.5995,11.0866,12.3863,1.6855,4.0372,16.2828,67.8386,52.778,1.87214175618e+11,15847649500,20.7885,2019-04-02 21:17:46
681,000001.ZICN,2017-10-20,000001,0.2515,3378.6481,14.5311,0.2147,1.5032,3376.225,3380.3398,3365.9214,3326.0166,3235.4614,-2.6668,10.7196,12.053,1.6879,4.0899,16.3011,67.8236,56.5402,1.55054084164e+11,12717285100,79.9571,2019-04-02 21:17:46
682,000001.ZICN,2017-10-23,000001,0.0607,3380.699,32.713,0.0716,1.0021,3376.6707,3380.9719,3366.8134,3328.1849,3237.4602,-2.5272,10.4735,11.7371,1.687,4.1171,16.2944,68.4992,57.4353,1.633048577e+11,13084628900,58.1246,2019-04-02 21:17:46
683,000001.ZICN,2017-10-24,000001,0.2233,3388.2477,62.4911,0.3579,0.3579,3379.9121,3381.4979,3368.3835,3330.5942,3239.4273,-1.5578,10.7635,11.5423,1.6913,4.0683,16.3272,69.44,60.6867,1.7715256627e+11,13989751100,29.1339,2019-04-02 21:17:46
684,000001.ZICN,2017-10-25,000001,0.2553,3396.8975,21.9757,0.0716,0.6442,3382.9329,3382.3593,3369.9286,3333.0813,3241.446,0.0251,11.558,11.5455,1.6923,4.0736,16.3576,69.6932,64.1133,1.58651736073e+11,12313122200,68.3608,2019-04-02 21:17:46
685,000001.ZICN,2017-10-26,000001,0.3141,3407.5671,31.1874,0.2146,0.6438,3390.4119,3384.506,3372.4163,3335.7111,3243.6448,2.1672,12.9,11.8164,1.6941,4.0552,16.3283,68.0054,67.8806,2.37996917886e+11,18376862500,59.299,2019-04-02 21:17:46
686,000001.ZICN,2017-10-27,000001,0.2713,3416.8124,65.3324,0.143,0.2144,3398.0447,3387.1349,3375.6305,3338.4373,3245.9903,4.3608,14.5419,12.3615,1.6925,3.973,16.2234,67.9374,70.7801,2.12135591231e+11,17025717300,27.7341,2019-04-02 21:17:46
687,000001.ZICN,2017-10-30,000001,-0.7749,3390.3371,81.0714,1.9286,0.3571,3399.9724,3388.3215,3378.0699,3340.3924,3248.1817,1.9025,13.5505,12.5993,1.6644,3.775,15.901,64.4576,55.21,2.52611429273e+11,20834928600,14.0714,2019-04-02 21:17:46
688,000001.ZICN,2017-10-31,000001,0.0886,3393.3417,22.6267,0.1428,1.142,3400.9912,3390.4516,3380.5579,3342.0708,3250.6009,0.4157,12.8591,12.6513,1.6471,3.7742,15.6862,64.402,56.3975,1.96187977501e+11,15349820600,70.2355,2019-04-02 21:17:46
689,000001.ZICN,2017-11-01,000001,0.0758,3395.9125,49.572,0.214,0.5706,3400.7942,3391.8635,3383.0899,3343.9184,3253.2451,-0.4405,12.3759,12.5962,1.6476,3.7969,15.6913,64.4503,57.4505,2.28787043952e+11,18056612700,42.4394,2019-04-02 21:17:46
690,000001.ZICN,2017-11-02,000001,-0.3711,3383.3095,70.5421,0.428,0.428,3395.9426,3393.1773,3385.2733,3345.7581,3255.7683,-2.7923,10.851,12.2472,1.6422,3.7678,15.6403,63.7515,50.8794,2.06928046696e+11,16686426700,23.0385,2019-04-02 21:17:46
691,000001.ZICN,2017-11-03,000001,-0.3418,3371.7441,66.5242,0.2137,0.3561,3386.929,3392.4869,3386.4133,3347.5858,3258.4263,-5.8195,8.61,11.5197,1.6375,3.761,15.5949,63.2086,45.6521,2.05049257579e+11,17271479000,27.208,2019-04-02 21:17:46
692,000001.ZICN,2017-11-06,000001,0.4873,3388.1742,25.1957,0.0712,0.7829,3386.4964,3393.2344,3387.1031,3349.3977,3261.1486,-5.5248,8.0667,10.8291,1.6429,3.8025,15.6459,63.8077,53.1169,2.02301102067e+11,15463646800,67.331,2019-04-02 21:17:46
693,000001.ZICN,2017-11-07,000001,0.7497,3413.5748,32.3613,0.0,0.4979,3390.543,3395.7671,3388.6325,3351.5928,3263.8991,-2.0059,9.5754,10.5784,1.6579,3.8289,15.7897,64.1781,61.9347,2.42531139033e+11,19057174600,59.1038,2019-04-02 21:17:46
694,000001.ZICN,2017-11-08,000001,0.0552,3415.4602,36.6477,0.071,0.6392,3394.4526,3397.6234,3389.9913,3353.9242,3266.6093,0.3526,10.7988,10.6225,1.6588,3.8697,15.7972,64.4129,62.5057,2.42010087618e+11,18543647000,54.8295,2019-04-02 21:17:46
695,000001.ZICN,2017-11-09,000001,0.3611,3427.7946,34.7301,0.0,0.7812,3403.3496,3399.6461,3392.076,3356.6917,3269.2329,3.193,12.6181,11.0216,1.6637,3.8853,15.8443,64.7133,66.1317,2.05395942141e+11,15865042600,57.2443,2019-04-02 21:17:46
